MonitoringLocationIdentifier,CharacteristicName,ResultMeasure.MeasureUnitCode,count,begin_datetime,end_datetime,max,station_nm,agency_cd,site_no,dec_lat_va,dec_lon_va,hucCd,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName,begin_date,end_date,date_range_interval,date_range_yrs
21VASWCB-6BIDN000.69,Nitrogen,mg/l,26,NA,NA,2.34,On Rt 770 Off Rt 609 off Rt 19,21VASWCB,21VASWCB-6BIDN000.69,37.02610000000001,-81.8006,06010205,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,On Rt 770 Off Rt 609 off Rt 19,River/Stream,Class IV,06010205,NA,NA,NA,NA,37.02610000000001,-81.8006,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,185,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-17,2018-12-18,376099200,11.917864476386036
21VASWCB-6BLIB001.89,Nitrogen,mg/l,23,NA,NA,2.2,At Liberty Rt 608 Off 91 Sheep Farm Culv,21VASWCB,21VASWCB-6BLIB001.89,37.0561,-81.65529999999998,06010205,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,At Liberty Rt 608 Off 91 Sheep Farm Culv,River/Stream,Class V,06010205,NA,NA,NA,NA,37.0561,-81.65529999999998,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,185,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-17,2018-12-18,376099200,11.917864476386036
21VASWCB-9-ADR000.13,Nitrogen,mg/l,42,NA,NA,1.52,RT. 648 BRIDGE,21VASWCB,21VASWCB-9-ADR000.13,37.3741,-80.8695,05050002,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT. 648 BRIDGE,River/Stream,Coords. DHS 2Mar01,05050002,NA,NA,NA,NA,37.3741,-80.8695,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,071,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-18,2018-12-18,376012800,11.915126625598907
21VASWCB-2-CAT023.83,Nitrogen,mg/l,43,NA,NA,1,"GAGE NEAR CATAWBA, ROUTE 779 BRIDGE",21VASWCB,21VASWCB-2-CAT023.83,37.4667,-80.0056,02080201,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"GAGE NEAR CATAWBA, ROUTE 779 BRIDGE",River/Stream,Collocated with gauge 02018500,02080201,NA,NA,NA,NA,37.4667,-80.0056,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,023,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-26,2019-01-23,375753600,11.906913073237508
21VASWCB-1BBLK000.38,Nitrogen,mg/l,37,NA,NA,3.7600000000000002,APPROXIMATELY 600' DOWNSTREAM RT. 704 BR,21VASWCB,21VASWCB-1BBLK000.38,38.3775,-78.9303,02070005,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,APPROXIMATELY 600' DOWNSTREAM RT. 704 BR,River/Stream,Is this site synonymous with 1BBLK000.44? Identical coordinates! Duplicate record?,02070005,NA,NA,NA,NA,38.3775,-78.9303,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,165,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-16,2018-12-04,374976000,11.88227241615332
21VASWCB-6CMFH055.88,Nitrogen,mg/l,26,NA,NA,2.72,Rt 680 Culvert,21VASWCB,21VASWCB-6CMFH055.88,36.8883,-81.3381,06010102,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt 680 Culvert,River/Stream,NWBD=TH08,06010102,NA,NA,NA,NA,36.8883,-81.3381,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,173,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-08,2018-12-27,374976000,11.88227241615332
21VASWCB-6CBER000.17,Nitrogen,mg/l,24,NA,NA,1.29,Rt 622 bridge #6028 W of Atkins,21VASWCB,21VASWCB-6CBER000.17,36.8692,-81.44220000000001,06010102,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt 622 bridge #6028 W of Atkins,River/Stream,NWBD TH09,06010102,NA,NA,NA,NA,36.8692,-81.44220000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,173,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-08,2018-12-27,374976000,11.88227241615332
21VASWCB-9-SRT000.12,Nitrogen,mg/l,26,NA,NA,1.93,"@ Jackson Ferry, bridge #6196 Rt 608",21VASWCB,21VASWCB-9-SRT000.12,36.8692,-80.86829999999999,05050001,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"@ Jackson Ferry, bridge #6196 Rt 608",River/Stream,Class V,05050001,NA,NA,NA,NA,36.8692,-80.86829999999999,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,197,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-30,2018-12-17,374889600,11.87953456536619
21VASWCB-6BLWS000.06,Nitrogen,mg/l,27,NA,NA,2.72,Rt 723 bri. # 6097 at intsect w/ Rt 651,21VASWCB,21VASWCB-6BLWS000.06,36.9917,-81.9722,06010205,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt 723 bri. # 6097 at intsect w/ Rt 651,River/Stream,Class IV,06010205,NA,NA,NA,NA,36.9917,-81.9722,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,167,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-05,2018-12-18,374457600,11.86584531143053
21VASWCB-2-BUF013.53,Nitrogen,mg/l,23,NA,NA,1.47,RT. 29 BRIDGE,21VASWCB,21VASWCB-2-BUF013.53,37.60530000000001,-79.0261,02080203,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT. 29 BRIDGE,River/Stream,NA,02080203,NA,NA,NA,NA,37.60530000000001,-79.0261,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,009,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-16,2018-11-28,374457600,11.86584531143053
21VASWCB-6BCLN288.41,Nitrogen,mg/l,22,NA,NA,2.27,Bridge # 6096 on Rt 652  off Rt 645,21VASWCB,21VASWCB-6BCLN288.41,36.9642,-82.0108,06010205,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Bridge # 6096 on Rt 652  off Rt 645,River/Stream,Class IV,06010205,NA,NA,NA,NA,36.9642,-82.0108,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,167,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-05,2018-12-18,374457600,11.86584531143053
21VASWCB-2-ARS000.11,Nitrogen,mg/l,32,NA,NA,3.16,Rt. 627,21VASWCB,21VASWCB-2-ARS000.11,37.3639,-78.74750000000002,02080207,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. 627,River/Stream,NA,02080207,NA,NA,NA,NA,37.3639,-78.74750000000002,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,011,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-16,2018-11-27,374371200,11.863107460643397
21VASWCB-5AMHN068.30,Nitrogen,mg/l,28,NA,NA,1.07,"MEHERIN RIVER, RT. 670 BRIDGE",21VASWCB,21VASWCB-5AMHN068.30,36.713300000000004,-77.74990000000001,03010204,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"MEHERIN RIVER, RT. 670 BRIDGE",River/Stream,Coord. - DHS - 11May01,03010204,NA,NA,NA,NA,36.713300000000004,-77.74990000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,025,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-08,2018-12-20,374371200,11.863107460643397
21VASWCB-9-SNK012.06,Nitrogen,mg/l,37,NA,NA,0.93,"ROUTE 42 BRIDGE, ABOVE LAFON STP - GILES",21VASWCB,21VASWCB-9-SNK012.06,37.3039,-80.4869,05050002,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"ROUTE 42 BRIDGE, ABOVE LAFON STP - GILES",River/Stream,NA,05050002,NA,NA,NA,NA,37.3039,-80.4869,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,071,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-18,2018-11-28,374284800,11.860369609856265
21VASWCB-4ALSN007.45,Nitrogen,mg/l,26,NA,NA,1.6900000000000004,Lawsons Cr @ Rt. 708 bridge,21VASWCB,21VASWCB-4ALSN007.45,36.6413,-78.9903,03010104,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Lawsons Cr @ Rt. 708 bridge,River/Stream,used in SS#0055180- TMDL study,03010104,NA,NA,NA,NA,36.6413,-78.9903,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-12,2018-12-17,373766400,11.84394250513347
21VASWCB-4ASNA000.20,Nitrogen,mg/l,42,NA,NA,1.28,RT. 832 BRIDGE,21VASWCB,21VASWCB-4ASNA000.20,36.825,-79.0275,03010105,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT. 832 BRIDGE,River/Stream,Dangerous narrow bridge!  Recommend not sampling here.,03010105,NA,NA,NA,NA,36.825,-79.0275,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-13,2018-12-17,373680000,11.84120465434634
21VASWCB-1BCKS003.10,Nitrogen,mg/l,30,NA,NA,10.8,ROUTE 11 BRIDGE,21VASWCB,21VASWCB-1BCKS003.10,38.3731,-78.935,02070005,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,ROUTE 11 BRIDGE,River/Stream,NA,02070005,NA,NA,NA,NA,38.3731,-78.935,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,165,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-16,2018-11-19,373680000,11.84120465434634
21VASWCB-5ABHC003.73,Nitrogen,mg/l,26,NA,NA,1.52,RT. 653 BRIDGE,21VASWCB,21VASWCB-5ABHC003.73,36.996100000000006,-78.1265,03010201,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT. 653 BRIDGE,River/Stream,; Coord. DHS 1Mar01,03010201,NA,NA,NA,NA,36.996100000000006,-78.1265,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,111,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-24,2018-11-27,373680000,11.84120465434634
21VASWCB-2-WER001.93,Nitrogen,mg/l,27,NA,NA,1.11,"WEST RUN, RT. 625 BRIDGE",21VASWCB,21VASWCB-2-WER001.93,37.358599999999996,-77.16579999999999,02080206,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"WEST RUN, RT. 625 BRIDGE",River/Stream,NA,02080206,NA,NA,NA,NA,37.358599999999996,-77.16579999999999,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,036,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-04,2018-11-06,373593600,11.838466803559207
21VASWCB-6BPOW194.75,Nitrogen,mg/l,25,NA,NA,0.77,Rt 621 bridge #6214 off Rt 23,21VASWCB,21VASWCB-6BPOW194.75,36.9308,-82.65669999999999,06010206,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt 621 bridge #6214 off Rt 23,River/Stream,NWBD=TP02,06010206,NA,NA,NA,NA,36.9308,-82.65669999999999,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,195,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-01-04,2018-11-06,373593600,11.838466803559207
21VASWCB-8-PLT002.82,Nitrogen,mg/l,24,NA,NA,1.12,Rt. # 653   (Jones Powell Rd),21VASWCB,21VASWCB-8-PLT002.82,38.1586,-77.8614,02080106,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 653   (Jones Powell Rd),River/Stream,watershed station CY07/08; CY18 biological monitoring return station from CY07. - jst,02080106,NA,NA,NA,NA,38.1586,-77.8614,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,177,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-21,2018-12-19,373161600,11.824777549623546
21VASWCB-2-RVN033.65,Nitrogen,mg/l,36,NA,NA,3.7600000000000002,APPROXIMATELY 0.2 MI. DOWNSTREAM RT. 729,21VASWCB,21VASWCB-2-RVN033.65,38.004599999999996,-78.39920000000001,02080204,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,APPROXIMATELY 0.2 MI. DOWNSTREAM RT. 729,River/Stream,Coord. DHS 28Feb01,02080204,NA,NA,NA,NA,38.004599999999996,-78.39920000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,003,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-26,2018-12-18,372643200,11.808350444900752
21VASWCB-5ASRE002.12,Nitrogen,mg/l,21,NA,NA,1.62,"Seacorrie Sw @ Rt. 606, DSS SC # 13,14",21VASWCB,21VASWCB-5ASRE002.12,36.9339,-77.0978,03010201,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"Seacorrie Sw @ Rt. 606, DSS SC # 13,14",River/Stream,K29;,03010201,NA,NA,NA,NA,36.9339,-77.0978,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,183,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-15,2018-12-06,372556800,11.805612594113622
21VASWCB-2-BCR000.20,Nitrogen,mg/l,30,NA,NA,4.72,ROUTE 609 BRIDGE - CAMPBELL COUNTY,21VASWCB,21VASWCB-2-BCR000.20,37.389199999999995,-79.0594,02080203,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,ROUTE 609 BRIDGE - CAMPBELL COUNTY,River/Stream,NA,02080203,NA,NA,NA,NA,37.389199999999995,-79.0594,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-08,2018-11-28,372470400,11.802874743326491
21VASWCB-2-IVA000.22,Nitrogen,mg/l,24,NA,NA,1.24,Ivy Cr @ Bus. Rt 501,21VASWCB,21VASWCB-2-IVA000.22,37.4169,-79.1886,02080203,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Ivy Cr @ Bus. Rt 501,River/Stream,used in TMDL SS#055181,02080203,NA,NA,NA,NA,37.4169,-79.1886,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,680,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-08,2018-11-28,372470400,11.802874743326491
21VASWCB-2-BRI001.00,Nitrogen,mg/l,63,NA,NA,0.76,"BRIERY CREEK, BUS  RT. 460 BRIDGE",21VASWCB,21VASWCB-2-BRI001.00,37.2806,-78.3639,02080207,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"BRIERY CREEK, BUS  RT. 460 BRIDGE",River/Stream,NA,02080207,NA,NA,NA,NA,37.2806,-78.3639,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,147,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-21,2018-11-27,371260800,11.764544832306642
21VASWCB-6CWLF008.00,Nitrogen,mg/l,34,NA,NA,4.58,Rt 794 culvert off Rt 670 near Stone MIl,21VASWCB,21VASWCB-6CWLF008.00,36.6858,-81.98780000000001,06010102,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt 794 culvert off Rt 670 near Stone MIl,River/Stream,NWBD=TH16,06010102,NA,NA,NA,NA,36.6858,-81.98780000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,191,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2008-01-09,2019-10-03,370224000,11.731690622861052
21VASWCB-3-PBC003.09,Nitrogen,mg/l,27,NA,NA,1.22,Rt. # 17  (Tidewater Trail),21VASWCB,21VASWCB-3-PBC003.09,38.121900000000004,-77.1139,02080104,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 17  (Tidewater Trail),River/Stream,"Watershed station CY07/08,  CY18  -  jst",02080104,NA,NA,NA,NA,38.121900000000004,-77.1139,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,033,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-02-28,2018-11-05,368755200,11.68514715947981
21VASWCB-3-IND001.14,Nitrogen,mg/l,21,NA,NA,0.92,Rt. # 624  (Oak Shade Rd),21VASWCB,21VASWCB-3-IND001.14,38.5992,-77.93660000000001,02080103,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 624  (Oak Shade Rd),River/Stream,"Watershed station CY07/08, CY18  -  jst",02080103,NA,NA,NA,NA,38.5992,-77.93660000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,047,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-03-05,2018-11-06,368409600,11.67419575633128
21VASWCB-8-SAR101.03,Nitrogen,mg/l,21,NA,NA,1.35,Rt. # 231   (Gordonsville Rd),21VASWCB,21VASWCB-8-SAR101.03,38.1312,-78.208,02080106,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 231   (Gordonsville Rd),River/Stream,special study station FY06; TMDL station (ambient and biolomonitoring) CY16/17  - jst,02080106,NA,NA,NA,NA,38.1312,-78.208,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,109,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2006-04-19,2017-12-11,367545600,11.646817248459959
21VASWCB-6CGRN003.29,Nitrogen,mg/l,24,NA,NA,2.71,N of Carvosso Church,21VASWCB,21VASWCB-6CGRN003.29,36.73830000000001,-82.04,06010101,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,N of Carvosso Church,River/Stream,NWBD=TH35,06010101,NA,NA,NA,NA,36.73830000000001,-82.04,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,191,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-05-03,2018-12-18,366940800,11.627652292950033
21VASWCB-1APIM004.16,Nitrogen,mg/l,16,NA,NA,2.75,Rt. # 309  (Old Dominion Dr),21VASWCB,21VASWCB-1APIM004.16,38.929700000000004,-77.16969999999999,02070010,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 309  (Old Dominion Dr),River/Stream,Watershed station CY19 - jst,02070010,NA,NA,NA,NA,38.929700000000004,-77.16969999999999,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,059,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2008-03-18,2019-10-16,365385600,11.578370978781654
21VASWCB-3-RPP106.01,Nitrogen,mg/l,121,NA,NA,1.98,Upstream Fedricksburg Country Club,21VASWCB,21VASWCB-3-RPP106.01,38.26950000000001,-77.429,02080104,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Upstream Fedricksburg Country Club,Estuary,CB CORE,02080104,NA,NA,NA,NA,38.26950000000001,-77.429,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,179,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2008-04-08,2019-10-17,363657600,11.523613963039015
21VASWCB-6APNR001.82,Nitrogen,mg/l,35,NA,NA,1.02,John Flannagan Reservoir@ dam,21VASWCB,21VASWCB-6APNR001.82,37.23290000000001,-82.34410000000001,05070202,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,John Flannagan Reservoir@ dam,Reservoir,Class IV,05070202,NA,NA,NA,NA,37.23290000000001,-82.34410000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,051,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2008-04-10,2019-10-15,363312000,11.512662559890488
21VASWCB-4ADAN183.06,Nitrogen,mg/l,3,NA,NA,0.81,Off Rt. 648 upstream of Roaring Cr. Mout,21VASWCB,21VASWCB-4ADAN183.06,36.65,-80.44770000000001,03010103,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Off Rt. 648 upstream of Roaring Cr. Mout,River/Stream,NA,03010103,NA,NA,NA,NA,36.65,-80.44770000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,141,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2004-05-19,2015-11-18,362880000,11.498973305954822
21VASWCB-9-LRI017.64,Nitrogen,mg/l,41,NA,NA,3.62,Lowwater Bri. on Rt. 772 off 749 off 52,21VASWCB,21VASWCB-9-LRI017.64,36.8286,-80.7833,05050001,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Lowwater Bri. on Rt. 772 off 749 off 52,River/Stream,NA,05050001,NA,NA,NA,NA,36.8286,-80.7833,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,035,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-07-06,2016-12-28,362275200,11.479808350444902
21VASWCB-4ABST017.09,Nitrogen,mg/l,40,NA,NA,1.08,Bluestone Creek @ Rt 92(E of Barnes Jct),21VASWCB,21VASWCB-4ABST017.09,36.81079999999999,-78.5772,03010102,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Bluestone Creek @ Rt 92(E of Barnes Jct),River/Stream,NA,03010102,NA,NA,NA,NA,36.81079999999999,-78.5772,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,037,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-08,2014-12-29,362188800,11.477070499657769
21VASWCB-4ACRR008.32,Nitrogen,mg/l,41,NA,NA,1.03,STATION #1 AT DAM - PITTSYLVANIA COUNTY,21VASWCB,21VASWCB-4ACRR008.32,36.85139999999999,-79.43140000000001,03010105,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,STATION #1 AT DAM - PITTSYLVANIA COUNTY,Reservoir,NA,03010105,NA,NA,NA,NA,36.85139999999999,-79.43140000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,143,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-04-26,2018-10-16,362102400,11.474332648870636
21VASWCB-4ARFK000.20,Nitrogen,mg/l,36,NA,NA,1.6500000000000001,ROARING FK RESERV AT DAM,21VASWCB,21VASWCB-4ARFK000.20,36.8467,-79.43360000000001,03010105,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,ROARING FK RESERV AT DAM,Facility Municipal Sewage (POTW),NA,03010105,NA,NA,NA,NA,36.8467,-79.43360000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,143,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-04-26,2018-10-16,362102400,11.474332648870636
21VASWCB-1BSTY023.05,Nitrogen,mg/l,34,NA,NA,0.65,Lake Laura above dam,21VASWCB,21VASWCB-1BSTY023.05,38.8025,-78.79160000000002,02070006,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Lake Laura above dam,Reservoir,NA,02070006,NA,NA,NA,NA,38.8025,-78.79160000000002,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,171,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-04-26,2018-10-16,362102400,11.474332648870636
21VASWCB-2-LPR000.02,Nitrogen,mg/l,38,NA,NA,0.74,20M FROM SPILLWAY LAKE PRINCE(SUFFOLK CI,21VASWCB,21VASWCB-2-LPR000.02,36.8083,-76.6236,02080208,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,20M FROM SPILLWAY LAKE PRINCE(SUFFOLK CI,Reservoir,NA,02080208,NA,NA,NA,NA,36.8083,-76.6236,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,800,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-04-24,2018-10-10,361756800,11.46338124572211
21VASWCB-2-NWB002.93,Nitrogen,mg/l,34,NA,NA,0.75,WESTERN BRANCH RESERV.STA #3 100 M FROM,21VASWCB,21VASWCB-2-NWB002.93,36.8003,-76.5847,02080208,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,WESTERN BRANCH RESERV.STA #3 100 M FROM,Reservoir,NA,02080208,NA,NA,NA,NA,36.8003,-76.5847,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,800,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2007-04-24,2018-10-10,361756800,11.46338124572211
