MonitoringLocationIdentifier,CharacteristicName,ResultMeasure.MeasureUnitCode,count,begin_datetime,end_datetime,max,station_nm,agency_cd,site_no,dec_lat_va,dec_lon_va,hucCd,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName,begin_date,end_date,date_range_interval,date_range_yrs
21VASWCB-5BBKY005.75,Nitrogen,mg/l,6,2009-07-01T15:00:00Z,2019-07-02T14:35:00Z,0.6719999999999999,off Campbell Landing,21VASWCB,21VASWCB-5BBKY005.75,36.6098,-75.9798,03010205,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,off Campbell Landing,Estuary,COASTAL 2009 NCA-ID: VA09-0013A; NWBD 6th Order Sub-watershed AS20 - Back Bay,03010205,NA,NA,NA,NA,36.6098,-75.9798,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,810,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2009-07-01,2019-07-02,315619200,10.001368925393566
21VASWCB-5BBKY005.52,Nitrogen,mg/l,4,2009-07-01T13:50:00Z,2019-07-02T13:15:00Z,0.6799999999999999,off Campbell Landing,21VASWCB,21VASWCB-5BBKY005.52,36.6063,-75.9749,03010205,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,off Campbell Landing,Estuary,COASTAL 2009 NCA-ID: VA09-0005A; NWBD 6th Order Sub-watershed AS20 - Back Bay,03010205,NA,NA,NA,NA,36.6063,-75.9749,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,810,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2009-07-01,2019-07-02,315619200,10.001368925393566
21VASWCB-5BNLR001.25,Nitrogen,mg/l,4,2009-08-26T12:50:00Z,2019-08-27T13:45:00Z,1.08,at Walke Point,21VASWCB,21VASWCB-5BNLR001.25,36.5684,-76.0246,03010205,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,at Walke Point,Estuary,COASTAL 2009 NCA-ID: VA09-0016A; NWBD 6th Order Sub-watershed AS17 - North Landing River-Milldam Creek,03010205,NA,NA,NA,NA,36.5684,-76.0246,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,810,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2009-08-26,2019-08-27,315619200,10.001368925393566
21VASWCB-5BNLR009.68,Nitrogen,mg/l,4,2009-08-26T14:00:00Z,2019-08-27T15:20:00Z,0.8410000000000001,below West Landing; S of Pocaty River,21VASWCB,21VASWCB-5BNLR009.68,36.6701,-76.0642,03010205,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,below West Landing; S of Pocaty River,Estuary,COASTAL 2009 NCA-ID: VA09-0032A; NWBD 6th Order Sub-watershed AS16 - North Landing River-Blackwater Creek,03010205,NA,NA,NA,NA,36.6701,-76.0642,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,810,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2009-08-26,2019-08-27,315619200,10.001368925393566
21VASWCB-7-MAG005.60,Nitrogen,mg/l,4,2009-07-09T13:40:00Z,2019-07-10T15:30:00Z,0.261,btw channel & Mockhorn Island,21VASWCB,21VASWCB-7-MAG005.60,37.2001,-75.9101,02040304,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,btw channel & Mockhorn Island,Estuary,COASTAL 2009 NCA-ID: VA09-0004B; NWBD 6th Order Sub-watershed AO21 - The Thorofare-Smith Island Inlet,02040304,NA,NA,NA,NA,37.2001,-75.9101,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,131,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2009-07-09,2019-07-10,315619200,10.001368925393566
21VASWCB-5BBKY005.75,Nitrogen,ug,2,2009-07-01T15:00:00Z,2019-07-02T14:35:00Z,3,off Campbell Landing,21VASWCB,21VASWCB-5BBKY005.75,36.6098,-75.9798,03010205,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,off Campbell Landing,Estuary,COASTAL 2009 NCA-ID: VA09-0013A; NWBD 6th Order Sub-watershed AS20 - Back Bay,03010205,NA,NA,NA,NA,36.6098,-75.9798,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,810,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2009-07-01,2019-07-02,315619200,10.001368925393566
21VASWCB-5BNLR009.68,Nitrogen,ug,2,2009-08-26T14:00:00Z,2019-08-27T15:20:00Z,3,below West Landing; S of Pocaty River,21VASWCB,21VASWCB-5BNLR009.68,36.6701,-76.0642,03010205,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,below West Landing; S of Pocaty River,Estuary,COASTAL 2009 NCA-ID: VA09-0032A; NWBD 6th Order Sub-watershed AS16 - North Landing River-Blackwater Creek,03010205,NA,NA,NA,NA,36.6701,-76.0642,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,810,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2009-08-26,2019-08-27,315619200,10.001368925393566
1VTDECWQ-500449,Nitrogen,mg/l,1292,1992-05-07T20:30:00Z,2018-10-16T17:30:00Z,0.72,Port Henry Section - Lake Champlain,1VTDECWQ,1VTDECWQ-500449,44.1261,-73.4128,04150408,1VTDECWQ,Vermont Dept of Environmental Conservation,Port Henry Section - Lake Champlain,Lake,STATION LOCATED NEAR THE WEST SHORE JUST SOUTH OF COLE BAY.,04150408,NA,NA,NA,NA,44.1261,-73.4128,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-05-07,2018-10-16,834451200,26.442162902121833
1VTDECWQ-500458,Nitrogen,mg/l,1222,1992-05-07T16:45:00Z,2018-09-28T16:50:00Z,3.57,Main Section - Lake Champlain,1VTDECWQ,1VTDECWQ-500458,44.4711,-73.2992,04150408,1VTDECWQ,Vermont Dept of Environmental Conservation,Main Section - Lake Champlain,Lake,STATION LOCATED IN DEEPEST REGION WEST OF BURLINGTON BAY AND EAST OF CORLEAR BAY.,04150408,NA,NA,NA,NA,44.4711,-73.2992,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-05-07,2018-09-28,832896000,26.392881587953458
1VTDECWQ-500459,Nitrogen,mg/l,984,1992-05-15T18:00:00Z,2018-10-05T15:10:00Z,0.6799999999999999,Burlington Bay - Lake Champlain,1VTDECWQ,1VTDECWQ-500459,44.4747,-73.2317,04150408,1VTDECWQ,Vermont Dept of Environmental Conservation,Burlington Bay - Lake Champlain,Lake,STATION LOCATED WEST OF BURLINGTON HARBOR AND DUE NORTH OF OAK LEDGE.,04150408,NA,NA,NA,NA,44.4747,-73.2317,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-05-15,2018-10-05,832809600,26.390143737166323
1VTDECWQ-503519,Nitrogen,mg/l,1682,1992-05-19T21:40:00Z,2018-10-08T17:25:00Z,0.7,Malletts Bay - Lake Champlain,1VTDECWQ,1VTDECWQ-503519,44.5819,-73.2811,04150408,1VTDECWQ,Vermont Dept of Environmental Conservation,Malletts Bay - Lake Champlain,Lake,STATION LOCATED IN THE CENTER OF OUTER MALLETTS BAY BETWEEN ROBINSON POINT AND PORTER POINT.,04150408,NA,NA,NA,NA,44.5819,-73.2811,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-05-19,2018-10-08,832723200,26.38740588637919
1VTDECWQ-503485,Nitrogen,mg/l,1266,1992-05-12T21:00:00Z,2018-09-24T16:15:00Z,0.8300000000000001,Northeast Arm - Lake Champlain,1VTDECWQ,1VTDECWQ-503485,44.7081,-73.2269,04150408,1VTDECWQ,Vermont Dept of Environmental Conservation,Northeast Arm - Lake Champlain,Lake,STATION LOCATED JUST NORTH OF SAVAGE ISLAND,04150408,NA,NA,NA,NA,44.7081,-73.2269,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-05-12,2018-09-24,832118400,26.368240930869266
1VTDECWQ-503488,Nitrogen,mg/l,880,1992-05-12T20:00:00Z,2018-09-24T17:27:00Z,0.99,St. Albans Bay - Lake Champlain,1VTDECWQ,1VTDECWQ-503488,44.7853,-73.1622,04150408,1VTDECWQ,Vermont Dept of Environmental Conservation,St. Albans Bay - Lake Champlain,Lake,STATION LOCATED JUST NORTH OF LAZY LADY ISLAND IN ST. ALBANS BAY,04150408,NA,NA,NA,NA,44.7853,-73.1622,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,011,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-05-12,2018-09-24,832118400,26.368240930869266
1VTDECWQ-500509,Nitrogen,mg/l,668,1992-08-05T22:00:00Z,2018-11-05T17:10:00Z,2.0032,Otter Creek,1VTDECWQ,1VTDECWQ-500509,44.1656,-73.2566,04150402,1VTDECWQ,Vermont Dept of Environmental Conservation,Otter Creek,River/Stream,"STATION LOCATED AT ROUTE 22A BRIDGE IN VERGENNES,",04150402,NA,NA,NA,NA,44.1656,-73.2566,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-08-05,2018-11-05,828403200,26.250513347022586
1VTDECWQ-501594,Nitrogen,mg/l,750,1992-10-03T16:45:00Z,2018-11-05T18:30:00Z,3.24,Laplatte River,1VTDECWQ,1VTDECWQ-501594,44.3703,-73.2169,04150408,1VTDECWQ,Vermont Dept of Environmental Conservation,Laplatte River,River/Stream,STATION LOCATED UNDER BRIDGE AT SHELBURNE FALLS,04150408,NA,NA,NA,NA,44.3703,-73.2169,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-10-03,2018-11-05,823305600,26.088980150581794
1VTDECWQ-501794,Nitrogen,mg/l,698,1992-10-03T14:30:00Z,2018-11-05T17:10:00Z,2.04,Lamoille River,1VTDECWQ,1VTDECWQ-501794,44.6328,-73.1731,04150405,1VTDECWQ,Vermont Dept of Environmental Conservation,Lamoille River,River/Stream,Located at the W.Milton Bridge.,04150405,NA,NA,NA,NA,44.6328,-73.1731,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-10-03,2018-11-05,823305600,26.088980150581794
1VTDECWQ-501903,Nitrogen,mg/l,694,1992-10-03T15:45:00Z,2018-11-05T17:50:00Z,5.4,Winooski River,1VTDECWQ,1VTDECWQ-501903,44.5253,-73.2567,04150403,1VTDECWQ,Vermont Dept of Environmental Conservation,Winooski River,River/Stream,Route 127 Bridge,04150403,NA,NA,NA,NA,44.5253,-73.2567,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-10-03,2018-11-05,823305600,26.088980150581794
1VTDECWQ-500503,Nitrogen,mg/l,684,1992-10-03T17:20:00Z,2018-11-05T18:00:00Z,1.98,Lewis Creek,1VTDECWQ,1VTDECWQ-500503,44.2467,-73.2461,04150408,1VTDECWQ,Vermont Dept of Environmental Conservation,Lewis Creek,River/Stream,Bridge on Greenbush Road,04150408,NA,NA,NA,NA,44.2467,-73.2461,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-10-03,2018-11-05,823305600,26.088980150581794
1VTDECWQ-500505,Nitrogen,mg/l,748,1992-11-04T15:45:00Z,2018-11-05T15:35:00Z,2.06,Missisquoi River,1VTDECWQ,1VTDECWQ-500505,44.9169,-73.1283,04150407,1VTDECWQ,Vermont Dept of Environmental Conservation,Missisquoi River,River/Stream,STATION LOCATED AT ROUTE 78 BRIDGE IN SWANTON,04150407,NA,NA,NA,NA,44.9169,-73.1283,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,011,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-11-04,2018-11-05,820540800,26.001368925393567
1VTDECWQ-501371,Nitrogen,mg/l,646,1992-10-30T15:00:00Z,2018-04-30T17:55:00Z,5.7700000000000005,Little Otter Creek,1VTDECWQ,1VTDECWQ-501371,44.2042,-73.2519,04150408,1VTDECWQ,Vermont Dept of Environmental Conservation,Little Otter Creek,River/Stream,Bridge on Little Chicago Road Ferrisburgh,04150408,NA,NA,NA,NA,44.2042,-73.2519,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1992-10-30,2018-04-30,804643200,25.49760438056126
1VTDECWQ-503179,Nitrogen,mg/l,28,1998-04-08T17:00:00Z,2018-08-14T16:30:00Z,0.36,Lake Dunmore,1VTDECWQ,1VTDECWQ-503179,43.9122,-73.0764,04150402,1VTDECWQ,Vermont Dept of Environmental Conservation,Lake Dunmore,Lake,STATION LOCATED AT CENTER OF NORTHERN SECTION OF LAKE IN DEEP SPOT,04150402,NA,NA,NA,NA,43.9122,-73.0764,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1998-04-08,2018-08-14,642211200,20.35044490075291
1VTDECWQ-504534,Nitrogen,mg/l,18,1998-04-23T17:00:00Z,2018-08-28T18:18:00Z,0.45,Miller Pond,1VTDECWQ,1VTDECWQ-504534,43.8939,-72.3046,01080104,1VTDECWQ,Vermont Dept of Environmental Conservation,Miller Pond,Lake,STATION LOCATED IN CENTER OF POND,01080104,NA,NA,NA,NA,43.8939,-72.3046,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,017,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1998-04-23,2018-08-28,642124800,20.347707049965777
1VTDECWQ-503084,Nitrogen,mg/l,24,1998-04-16T17:00:00Z,2018-08-08T14:35:00Z,0.19,Sunset Lake,1VTDECWQ,1VTDECWQ-503084,43.7548,-73.2726,04150401,1VTDECWQ,Vermont Dept of Environmental Conservation,Sunset Lake,Lake,STATION LOCATED AT THE CENTER OF THE WESTERN BASIN OF SUNSET LAKE.,04150401,NA,NA,NA,NA,43.7548,-73.2726,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1998-04-16,2018-08-08,641001600,20.31211498973306
1VTDECWQ-500233,Nitrogen,mg/l,26,1998-04-30T17:00:00Z,2018-07-05T19:30:00Z,0.48000000000000004,Mollys Falls Reservoir,1VTDECWQ,1VTDECWQ-500233,44.3625,-72.2961,04150403,1VTDECWQ,Vermont Dept of Environmental Conservation,Mollys Falls Reservoir,Reservoir,STATION LOCATED IN NORTHWESTERN SECTION OF RESERVOIR,04150403,NA,NA,NA,NA,44.3625,-72.2961,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,023,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1998-04-30,2018-07-05,636854400,20.18069815195072
1VTDECWQ-500249,Nitrogen,mg/l,14,1998-04-24T17:00:00Z,2018-06-07T16:00:00Z,0.32,Ricker Pond,1VTDECWQ,1VTDECWQ-500249,44.2456,-72.2436,01080103,1VTDECWQ,Vermont Dept of Environmental Conservation,Ricker Pond,Lake,STATION LOCATED IN CENTER OF POND,01080103,NA,NA,NA,NA,44.2456,-72.2436,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1998-04-24,2018-06-07,634953600,20.12046543463381
1VTDECWQ-503088,Nitrogen,mg/l,18,1998-04-17T17:00:00Z,2018-04-25T17:36:00Z,0.47000000000000003,Little Pond,1VTDECWQ,1VTDECWQ-503088,43.4338,-73.205,04150401,1VTDECWQ,Vermont Dept of Environmental Conservation,Little Pond,Lake,STATION LOCATED IN CENTER OF POND,04150401,NA,NA,NA,NA,43.4338,-73.205,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1998-04-17,2018-04-25,631843200,20.021902806297057
1VTDECWQ-503904,Nitrogen,mg/l,16,1998-04-29T17:00:00Z,2018-05-07T17:15:00Z,0.47000000000000003,Hardwood Pond,1VTDECWQ,1VTDECWQ-503904,44.4678,-72.5006,04150403,1VTDECWQ,Vermont Dept of Environmental Conservation,Hardwood Pond,Lake,STATION LOCATED IN CENTER OF POND,04150403,NA,NA,NA,NA,44.4678,-72.5006,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,015,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1998-04-29,2018-05-07,631843200,20.021902806297057
1VTDECWQ-500140,Nitrogen,mg/l,10,1999-04-15T20:05:00Z,2018-06-27T20:30:00Z,0.37,Chipman Lake (Tinmouth Pond),1VTDECWQ,1VTDECWQ-500140,43.4089,-73.0317,04150402,1VTDECWQ,Vermont Dept of Environmental Conservation,Chipman Lake (Tinmouth Pond),Lake,STATION LOCATED IN NORTHWESTERN SECTION OF POND,04150402,NA,NA,NA,NA,43.4089,-73.0317,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-15,2018-06-27,605923200,19.200547570157426
1VTDECWQ-503081,Nitrogen,mg/l,8,1999-04-13T17:20:00Z,2018-06-19T18:30:00Z,0.31,Half Moon Pond,1VTDECWQ,1VTDECWQ-503081,43.6939,-73.2206,04150401,1VTDECWQ,Vermont Dept of Environmental Conservation,Half Moon Pond,Lake,STATION LOCATED IN UPPER CENTER OF POND,04150401,NA,NA,NA,NA,43.6939,-73.2206,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-13,2018-06-19,605404800,19.184120465434635
1VTDECWQ-500289,Nitrogen,mg/l,10,1999-04-14T19:25:00Z,2018-06-07T21:00:00Z,0.39,Lake Runnemede (Evarts Pond),1VTDECWQ,1VTDECWQ-500289,43.4847,-72.3887,01080106,1VTDECWQ,Vermont Dept of Environmental Conservation,Lake Runnemede (Evarts Pond),Reservoir,STATION LOCATED IN MIDDLE OF POND,01080106,NA,NA,NA,NA,43.4847,-72.3887,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,027,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-14,2018-06-07,604281600,19.148528405201915
1VTDECWQ-504876,Nitrogen,mg/l,10,1999-05-03T19:00:00Z,2018-06-26T20:00:00Z,0.58,Spectacle Pond,1VTDECWQ,1VTDECWQ-504876,44.8003,-71.8508,04150500,1VTDECWQ,Vermont Dept of Environmental Conservation,Spectacle Pond,Lake,STATION LOCATED IN CENTER OF POND,04150500,NA,NA,NA,NA,44.8003,-71.8508,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,009,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-05-03,2018-06-26,604281600,19.148528405201915
1VTDECWQ-504260,Nitrogen,mg/l,8,1999-04-27T16:04:00Z,2018-05-07T16:07:00Z,0.3,Forester Pond,1VTDECWQ,1VTDECWQ-504260,43.0811,-72.8683,01080107,1VTDECWQ,Vermont Dept of Environmental Conservation,Forester Pond,Lake,STATION LOCATED IN CENTER OF POND,01080107,NA,NA,NA,NA,43.0811,-72.8683,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,025,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-27,2018-05-07,600480000,19.028062970568104
1VTDECWQ-500312,Nitrogen,mg/l,10,1999-04-14T17:20:00Z,2018-04-19T16:20:00Z,0.2,Weatherhead Hollow,1VTDECWQ,1VTDECWQ-500312,42.738,-72.6137,01080201,1VTDECWQ,Vermont Dept of Environmental Conservation,Weatherhead Hollow,Reservoir,STATION LOCATED IN SOUTHERN SECTION OF POND,01080201,NA,NA,NA,NA,42.738,-72.6137,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,025,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-14,2018-04-19,600048000,19.014373716632445
1VTDECWQ-503877,Nitrogen,mg/l,20,1998-04-30T17:00:00Z,2016-09-02T15:00:00Z,0.37,Peacham Pond,1VTDECWQ,1VTDECWQ-503877,44.3306,-72.26,04150403,1VTDECWQ,Vermont Dept of Environmental Conservation,Peacham Pond,Lake,STATION LOCATED IN CENTER OF WESTERN ARM OF POND,04150403,NA,NA,NA,NA,44.3306,-72.26,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1998-04-30,2016-09-02,578880000,18.34360027378508
1VTDECWQ-504159,Nitrogen,mg/l,8,2000-04-27T17:00:00Z,2018-08-23T16:00:00Z,0.44,Lakota Lake,1VTDECWQ,1VTDECWQ-504159,43.6864,-72.6447,01080106,1VTDECWQ,Vermont Dept of Environmental Conservation,Lakota Lake,Lake,STATION LOCATED IN CENTER OF EASTERN END OF LAKE,01080106,NA,NA,NA,NA,43.6864,-72.6447,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,027,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2000-04-27,2018-08-23,578188800,18.321697467488022
1VTDECWQ-504885,Nitrogen,mg/l,8,1999-04-26T15:30:00Z,2017-05-01T20:47:00Z,0.37,Bean Pond,1VTDECWQ,1VTDECWQ-504885,44.6977,-72.0843,04150500,1VTDECWQ,Vermont Dept of Environmental Conservation,Bean Pond,Lake,STATION LOCATED IN CENTER OF POND,04150500,NA,NA,NA,NA,44.6977,-72.0843,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-26,2017-05-01,568512000,18.015058179329227
1VTDECWQ-500181,Nitrogen,mg/l,6,1999-04-23T17:15:00Z,2017-04-18T13:42:00Z,0.3,Hidden Lake,1VTDECWQ,1VTDECWQ-500181,42.883,-72.7203,01080107,1VTDECWQ,Vermont Dept of Environmental Conservation,Hidden Lake,Lake,STATION LOCATED IN CENTER OF LAKE,01080107,NA,NA,NA,NA,42.883,-72.7203,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,025,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-04-23,2017-04-18,567648000,17.987679671457904
1VTDECWQ-500155,Nitrogen,mg/l,20,2000-05-04T17:00:00Z,2018-04-19T20:20:00Z,0.5700000000000001,Danby Pond,1VTDECWQ,1VTDECWQ-500155,43.3656,-73.0522,04150402,1VTDECWQ,Vermont Dept of Environmental Conservation,Danby Pond,Lake,STATION LOCATED IN CENTER OF POND,04150402,NA,NA,NA,NA,43.3656,-73.0522,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2000-05-04,2018-04-19,566697600,17.95756331279945
1VTDECWQ-500451,Nitrogen,mg/l,890,2001-05-10T15:40:00Z,2018-10-16T16:10:00Z,0.62,Otter Creek Section - Lake Champlain,1VTDECWQ,1VTDECWQ-500451,44.2422,-73.3292,04150408,1VTDECWQ,Vermont Dept of Environmental Conservation,Otter Creek Section - Lake Champlain,Lake,STATION LOCATED IN CENTER OF CHANNEL JUST NORTH OF DIAMOND ISLAND.,04150408,NA,NA,NA,NA,44.2422,-73.3292,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-10,2018-10-16,550195200,17.43463381245722
1VTDECWQ-503506,Nitrogen,mg/l,900,2001-05-07T16:05:00Z,2018-10-05T15:59:00Z,1.6900000000000002,Shelburne Bay - Lake Champlain,1VTDECWQ,1VTDECWQ-503506,44.4258,-73.2319,04150408,1VTDECWQ,Vermont Dept of Environmental Conservation,Shelburne Bay - Lake Champlain,Lake,STATION LOCATED IN CENTER OF SHELBURNE BAY,04150408,NA,NA,NA,NA,44.4258,-73.2319,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,007,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-07,2018-10-05,549504000,17.412731006160165
1VTDECWQ-503902,Nitrogen,mg/l,22,2001-05-10T19:34:00Z,2018-05-21T21:30:00Z,0.42000000000000004,Pigeon Pond,1VTDECWQ,1VTDECWQ-503902,44.2483,-72.3278,04150403,1VTDECWQ,Vermont Dept of Environmental Conservation,Pigeon Pond,Lake,STATION LOCATED IN CENTER OF POND,04150403,NA,NA,NA,NA,44.2483,-72.3278,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-10,2018-05-21,537408000,17.02943189596167
1VTDECWQ-503906,Nitrogen,mg/l,46,2002-04-25T16:53:00Z,2018-09-20T18:05:00Z,1.1400000000000001,Lake Mirror (No. 10 Pond),1VTDECWQ,1VTDECWQ-503906,44.3961,-72.4439,04150403,1VTDECWQ,Vermont Dept of Environmental Conservation,Lake Mirror (No. 10 Pond),Lake,STATION LOCATED IN MIDDLE OF LAKE,04150403,NA,NA,NA,NA,44.3961,-72.4439,24000,NA,NA,Interpolation-Map,NAD27,NA,NA,NA,NA,NA,NA,US,50,023,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-04-25,2018-09-20,517708800,16.40520191649555
